treatment	session_duration	purchase
pasta	11.46848378	0
pasta	2.915728964	0
pasta	4.861104016	0
pasta	4.710785478	0
pasta	4.32390967	1
pasta	5.753179525	0
pasta	5.411466295	1
pasta	4.503383573	0
pasta	3.092043369	1
pasta	2.743769275	0
pasta	3.751797191	1
pasta	3.977135575	0
pasta	7.04996827	0
pasta	3.022943718	0
pasta	3.559772912	0
pasta	2.922758973	1
pasta	3.938480769	1
pasta	6.681713653	0
pasta	3.737025477	1
pasta	5.932817654	0
pasta	2.008503981	0
pasta	3.667749686	1
pasta	6.734161273	1
pasta	4.765303388	1
pasta	3.436839787	1
pasta	4.302900501	0
pasta	6.158745774	1
pasta	3.473369416	1
pasta	7.713384217	0
pasta	4.155121146	1
pasta	1.789227293	0
pasta	1.712590816	0
pasta	3.674628835	0
pasta	3.026897197	1
pasta	4.270039306	1
pasta	3.403289369	0
pasta	5.715099334	0
pasta	3.220964078	1
pasta	1.903452109	1
pasta	7.636423777	0
pasta	3.246493965	0
pasta	6.040249766	0
pasta	4.067923809	1
pasta	4.172988717	0
pasta	2.919288334	0
pasta	2.356066855	0
pasta	7.042004914	1
pasta	3.4484334	1
pasta	1.721721052	0
pasta	2.636517267	1
pasta	4.268948422	1
pasta	3.027589453	0
pasta	3.647592692	1
pasta	2.541915684	1
pasta	3.248223057	1
pasta	3.982431174	0
pasta	3.350570184	1
pasta	5.155891403	1
pasta	2.464776362	1
pasta	4.81112864	1
pasta	4.179226919	1
pasta	1.74883653	1
pasta	5.866234634	1
pasta	6.723630176	0
pasta	4.375892115	1
pasta	4.526327627	0
pasta	7.804343991	0
pasta	5.169383999	0
pasta	3.040679639	0
pasta	4.528197559	1
pasta	2.122958811	0
pasta	3.647922871	1
pasta	4.263908996	1
pasta	3.861917672	0
pasta	1.537901195	0
pasta	3.692304083	0
pasta	3.436534624	1
pasta	4.857137089	0
pasta	7.960576775	1
pasta	4.563728568	1
pasta	4.407401329	1
pasta	3.262402512	1
pasta	6.938548794	1
pasta	4.224373327	0
pasta	4.309736752	0
pasta	3.872431263	0
pasta	4.025986532	0
pasta	3.341076364	0
pasta	6.523595074	0
pasta	7.600211682	1
pasta	2.394457306	1
pasta	5.899609829	0
pasta	2.99293357	1
pasta	8.024711374	0
pasta	4.366789518	1
pasta	2.349314896	1
pasta	2.727794841	1
pasta	2.973803079	0
pasta	3.733248179	1
pasta	2.489864193	1
pasta	3.297734491	1
pasta	2.02660811	0
pasta	4.916639003	0
pasta	6.328116903	0
pasta	3.79569513	0
pasta	3.838936842	0
pasta	3.673094163	0
pasta	6.464695711	0
pasta	5.88891351	0
pasta	3.736726169	1
pasta	8.622835074	0
pasta	6.202758601	0
pasta	6.633282463	0
pasta	2.9079496	1
pasta	3.853895629	1
pasta	4.379115902	0
pasta	1.574038669	0
pasta	3.812979222	1
pasta	5.245739477	1
pasta	5.233235269	0
pasta	6.684585554	0
pasta	7.409912255	1
pasta	2.935557745	1
pasta	3.076909389	1
pasta	6.894443941	0
pasta	4.423977756	1
pasta	2.96784216	0
pasta	7.564006654	0
pasta	1.946489631	1
pasta	1.816230646	0
pasta	4.337396842	1
pasta	1.640414549	0
pasta	2.192950666	0
pasta	3.08687977	0
pasta	4.205521995	0
pasta	5.37863236	1
pasta	3.967382805	1
pasta	3.528260065	0
pasta	2.51321336	1
pasta	7.827430829	1
pasta	7.146011361	1
pasta	4.452553211	0
pasta	6.884234997	1
pasta	5.704665077	0
pasta	4.640338446	0
pasta	5.818597353	0
pasta	3.857157539	1
pasta	5.894702186	1
pasta	5.985443943	0
pasta	1.663051482	0
pasta	4.488827365	1
pasta	4.36339033	1
pasta	9.295215658	0
pasta	3.044016743	0
pasta	8.890960223	0
pasta	3.954839062	1
pasta	4.001643716	0
pasta	2.733628948	0
pasta	3.364441751	1
pasta	2.207134829	1
pasta	3.529281984	1
pasta	6.074558862	1
pasta	3.121263315	0
pasta	6.350594564	0
pasta	6.030491621	1
pasta	1.837655529	0
pasta	3.480368315	0
pasta	3.117566989	0
pasta	2.92125361	0
pasta	2.914715891	1
pasta	2.576969802	0
pasta	5.949956037	0
pasta	3.00067683	0
pasta	2.419309904	0
pasta	6.310124153	1
pasta	1.213913552	0
pasta	2.840682844	1
pasta	5.143670527	1
pasta	2.305186042	0
pasta	4.353893592	1
pasta	8.229189349	1
pasta	2.551676324	1
pasta	5.949853154	1
pasta	4.609655588	1
pasta	3.196837629	1
pasta	4.025679869	0
pasta	2.559033865	1
pasta	4.110921696	0
pasta	4.162253758	1
pasta	2.880947371	0
pasta	4.82328909	0
pasta	7.67025142	0
pasta	1.606287938	1
pasta	3.397627417	1
pasta	2.013253454	1
pasta	5.639454229	0
pasta	6.176445402	1
pasta	4.339484859	0
pasta	5.11292823	0
pasta	6.710962543	1
pasta	4.54532873	0
pasta	6.884385764	0
pasta	4.448629027	1
pasta	2.52498394	1
pasta	6.72392187	1
pasta	2.819306576	1
pasta	2.164168114	0
pasta	4.888782317	1
pasta	3.531041394	0
pasta	1.869990107	1
pasta	4.366586771	1
pasta	7.827504257	0
pasta	5.146802026	1
pasta	4.626128559	0
pasta	2.948370869	1
pasta	6.697896948	1
pasta	5.508498862	1
pasta	2.787550856	0
pasta	7.157914858	1
pasta	4.447267515	0
pasta	3.904985518	1
pasta	2.873986107	0
pasta	3.74729624	0
pasta	5.004695562	1
pasta	4.425648283	0
pasta	1.680919034	1
pasta	5.144232958	0
pasta	2.242143519	1
pasta	4.602877962	1
pasta	3.225725464	0
pasta	6.541014245	0
pasta	3.211674798	1
pasta	3.834639158	0
pasta	6.87919189	1
pasta	4.351728395	1
pasta	5.390165559	1
pasta	6.860822219	0
pasta	4.678012706	1
pasta	3.940302327	0
pasta	4.075427517	1
pasta	5.511993447	1
pasta	2.472453098	0
pasta	5.834020712	1
pasta	4.844119335	0
pasta	3.463337376	1
pasta	1.676554398	1
pasta	3.274686375	1
pasta	4.211630407	0
pasta	5.891641464	0
pasta	2.724186487	0
pasta	3.266301617	1
pasta	6.226606324	1
pasta	5.094094307	0
pasta	4.969212817	0
pasta	1.541709855	1
pasta	5.00190721	1
pasta	3.401544039	0
pasta	3.545363943	0
pasta	5.689976161	1
pasta	3.072196369	0
pasta	2.0795856	0
pasta	5.326894616	1
pasta	4.892607472	1
pasta	4.118319403	1
pasta	4.06098902	1
pasta	6.441060859	1
pasta	5.322994171	0
pasta	3.13039003	0
pasta	4.823397469	1
pasta	3.799014253	1
pasta	3.957828059	1
pasta	5.553957845	1
pasta	5.423993496	0
pasta	4.136591177	0
pasta	2.894886796	0
pasta	3.765501241	1
pasta	3.46923529	0
pasta	3.068483362	0
pasta	2.285611366	1
pasta	5.751488223	0
pasta	8.290829076	1
pasta	3.021221808	1
pasta	0.666163638	1
pasta	5.58787405	0
pasta	6.355763437	1
pasta	7.477722803	1
pasta	4.209122529	1
pasta	4.360454053	1
pasta	2.397486442	0
pasta	1.929271133	0
pasta	7.187408419	0
pasta	4.176197022	0
pasta	3.27762189	1
pasta	1.910031571	1
pasta	2.706522946	0
pasta	7.293042763	1
pasta	6.143618662	0
pasta	2.485343155	0
pasta	3.22354872	0
pasta	7.381354653	1
pasta	2.886727446	0
pasta	4.587005413	0
pasta	4.544154851	0
pasta	3.761138679	1
pasta	2.649605372	0
pasta	3.884703577	0
pasta	2.770657941	0
pasta	1.803064709	0
pasta	2.982904891	0
pasta	2.002985244	1
pasta	3.748728334	0
pasta	1.471839492	1
pasta	5.108293088	0
pasta	6.114269088	0
pasta	4.231390835	0
pasta	2.768020955	0
pasta	4.326055481	0
pasta	3.453283547	1
pasta	2.55585553	0
pasta	3.120424854	0
pasta	3.396701414	1
pasta	2.921886269	0
pasta	4.850837525	1
pasta	2.6901771819999998	0
pasta	2.089651633	1
pasta	2.186025476	1
pasta	4.703962698	0
pasta	4.536060687	1
pasta	6.307274582	0
pasta	3.888506981	1
pasta	2.514389382	1
pasta	2.597644604	0
pasta	6.294496853	0
pasta	4.190589322	0
pasta	2.113932128	1
pasta	3.872383958	1
pasta	3.581478723	0
pasta	2.875802398	0
pasta	5.782501901	0
pasta	8.884695736	0
pasta	2.854680354	0
pasta	3.942761363	1
pasta	4.613682642	1
pasta	4.733700972	0
pasta	2.151115517	1
pasta	6.153430669	1
pasta	6.023871533	1
pasta	2.12874963	1
pasta	4.980115506	0
pasta	5.392320191	0
pasta	3.941209538	1
pasta	1.475145144	0
pasta	4.122784268	0
pasta	3.633603573	0
pasta	5.44060834	0
pasta	3.648760231	1
pasta	2.690354629	1
pasta	4.239247353	0
pasta	3.010627392	1
pasta	4.52383024	0
pasta	6.728829451	1
pasta	6.523467122	0
pasta	4.764149248	1
pasta	3.522650186	0
pasta	3.02717707	0
pasta	2.183894683	1
pasta	4.984270084	1
pasta	3.045657336	0
pasta	1.406262434	1
pasta	4.259468466	0
pasta	1.790498085	0
pasta	3.623967492	0
pasta	5.403713408	1
pasta	1.867530088	1
pasta	6.73217204	1
pasta	2.863694553	0
pasta	2.621328778	0
pasta	9.210116757	0
pasta	2.952560761	0
pasta	8.970676664	1
pasta	5.494128832	0
pasta	3.139588822	0
pasta	7.345106025	1
pasta	1.309486249	1
pasta	1.527846726	1
pasta	3.466597946	0
pasta	2.726179829	1
pasta	4.249795839	1
pasta	5.348404871	0
pasta	4.744336775	1
pasta	3.393637499	0
pasta	3.135691905	0
pasta	5.730032186	1
pasta	6.480546101	1
pasta	4.39883443	0
pasta	7.909558159	0
pasta	2.011969547	1
pasta	4.61217477	0
pasta	3.06539842	0
pasta	3.883671958	1
pasta	5.354610111	1
pasta	2.917929934	0
pasta	2.392105723	1
pasta	7.792880431	0
pasta	4.910377414	0
pasta	3.584441428	0
pasta	2.48694555	0
pasta	5.934045473	0
pasta	3.994897068	1
pasta	3.666190528	1
pasta	1.622969066	0
pasta	4.054174724	1
pasta	5.368163948	1
pasta	4.335044778	0
pasta	6.26584874	0
pasta	5.845815324	1
pasta	5.647700753	0
pasta	4.984761238	0
pasta	5.366985421	1
pasta	1.339699137	1
pasta	5.788214153	0
pasta	4.937841084	1
pasta	3.424619767	1
pasta	5.215182138	1
pasta	1.108183494	1
pasta	3.339182771	1
pasta	6.511130334	0
pasta	5.899524762	0
pasta	3.411061209	0
pasta	3.460966875	0
pasta	4.018450902	0
pasta	6.213460563	0
pasta	3.53317303	0
pasta	5.129028277	0
pasta	3.797124975	1
pasta	2.458629423	0
pasta	3.189537805	0
pasta	4.586718812	0
pasta	3.071261612	1
pasta	4.668666669	0
pasta	3.909837524	1
pasta	1.260492006	0
pasta	6.223814137	0
pasta	3.716035914	1
pasta	2.513980201	1
pasta	1.432435701	1
pasta	7.292168715	0
pasta	2.107252783	1
pasta	5.065071512	0
pasta	4.47032923	1
pasta	1.908675321	1
pasta	5.336017874	1
pasta	6.859100882	0
pasta	1.693563057	0
pasta	3.920624287	1
pasta	3.882289718	0
pasta	1.719253503	0
pasta	2.836428985	0
pasta	2.834687874	0
pasta	7.089426458	0
pasta	2.862321307	1
pasta	4.920687304	0
pasta	1.965258063	0
pasta	3.864649924	0
pasta	4.0557556	1
pasta	3.04031585	0
pasta	3.534228839	1
pasta	6.216290581	1
pasta	10.64743482	1
pasta	3.05828037	0
pasta	3.896720313	0
pasta	4.47728631	1
pasta	3.050111692	1
pasta	5.266501455	0
pasta	6.301369546	0
pasta	5.483944129	1
pasta	4.814505709	0
pasta	4.742104713	1
pasta	4.580558366	1
pasta	4.91310414	1
pasta	6.485561631	1
pasta	2.193450597	0
pasta	2.55990693	1
pasta	5.493999558	0
pasta	2.0214797	0
pasta	4.416433835	0
pasta	5.531004275	1
pasta	4.78327689	0
pasta	3.378169253	1
pasta	3.694984522	0
pasta	7.170387812	1
pasta	6.433114283	1
pasta	4.228663571	0
pasta	2.843037551	1
pasta	5.527742774	1
pasta	2.338587346	1
pasta	4.501765766	1
pasta	2.678645453	0
pasta	3.387154349	0
